tau1,tau2,local_tpr,local_fpr,global_tpr,global_fpr
2.9152471454268577e-09,5.3931555079709445e-06,0.9840639999999999,0.011661,1.0,0.20910530856373644
2.9152471454268577e-09,7.855997223144614e-06,0.9840639999999999,0.003588,1.0,0.06936585253215577
2.9152471454268577e-09,1.1443521752495402e-05,0.9840639999999999,0.000897,1.0,0.01778794393942329
2.9152471454268577e-09,1.6669327442483087e-05,0.98208,0.0,1.0,0.0
2.9152471454268577e-09,2.4281552776716436e-05,0.97216,0.0,1.0,0.0
2.9152471454268577e-09,3.536998161940474e-05,0.964224,0.0,1.0,0.0
2.9152471454268577e-09,5.152205920523527e-05,0.9523199999999999,0.0,1.0,0.0
2.9152471454268577e-09,7.505015448725706e-05,0.944384,0.0,1.0,0.0
2.9152471454268577e-09,0.00010932260424848891,0.928512,0.0,1.0,0.0
2.9152471454268577e-09,0.00015924593202137896,0.886848,0.0,1.0,0.0
2.9152471454268577e-09,0.00023196727739595695,0.8451839999999999,0.0,0.9999999999999999,0.0
2.9152471454268577e-09,0.0003378975971283771,0.769792,0.0,0.9999999999998253,0.0
2.9152471454268577e-09,0.0004922021218977373,0.686464,0.0,0.9999999999157154,0.0
2.9152471454268577e-09,0.0007169714459632347,0.52576,0.0,0.9999996688966009,0.0
2.9152471454268577e-09,0.001044384067961034,0.420608,0.0,0.9999818260266411,0.0
2.9152471454268577e-09,0.0015213131395288076,0.28569599999999995,0.0,0.9988041914828366,0.0
2.9152471454268577e-09,0.0022160369345938236,0.166656,0.0,0.9739092683657167,0.0
2.9152471454268577e-09,0.003228013725698186,0.07936,0.0,0.8086639499146395,0.0
2.9152471454268577e-09,0.004702120461365765,0.037696,0.0,0.5362906845564235,0.0
2.9152471454268577e-09,0.006849393686643143,0.013888000000000001,0.0,0.24399463883065753,0.0
4.246525701957757e-09,4.246525701957757e-09,0.9840639999999999,0.8028160000000001,1.0,0.9999999999999921
4.246525701957757e-09,6.185746743865652e-09,0.9840639999999999,0.8028160000000001,1.0,0.9999999999999921
4.246525701957757e-09,9.010533660871069e-09,0.9840639999999999,0.8028160000000001,1.0,0.9999999999999921
4.246525701957757e-09,1.312528951079442e-08,0.9840639999999999,0.8010240000000001,1.0,0.9999999999999906
4.246525701957757e-09,1.9119092300856683e-08,0.9840639999999999,0.8001280000000001,1.0,0.9999999999999897
4.246525701957757e-09,2.7850028763788594e-08,0.9840639999999999,0.798336,1.0,0.9999999999999877
4.246525701957757e-09,4.056804004806745e-08,0.9840639999999999,0.793856,1.0,0.9999999999999808
