ligand_type,r_max,time_weighted_mean_b,time_weighted_variance,total_bound_time,n_binding_events,n_unbinding_events,binding_unbinding_events,mean_bound_dwell_time,total_signal,signal_rate,ratio,time_weighted_variance_observed,total_signal_observed
ag,50,1.92743419536313,1.3589762792086353,1927.43419536313,1978,1977,3955,0.9749287786358776,3314,3.314,2.5,1.51614447878694,3529.7622440412597
ag,50,2.1935223202004352,1.4468109044871256,2193.5223202004354,2284,2282,4566,0.9612280106049235,4536,4.536,2.5,1.4574326662138,4698.95710336899
ag,50,0.6885042410070144,0.4545913152935294,688.5042410070143,667,666,1333,1.0337901516621837,331,0.331,2.5,0.39826643343176665,383.3075444503393
ag,50,0.9949674659769034,0.6416780652783693,994.9674659769034,1010,1010,2020,0.9851163029474291,935,0.935,2.5,0.6863934405404641,814.2497508274213
ag,50,2.8425726527130126,1.854849408103917,2842.5726527130128,2882,2878,5760,0.9876902893373916,7302,7.302,2.5,2.123174519299808,9580.380728428641
ag,50,1.9278133383356462,1.2317097252103166,1927.8133383356462,1893,1890,3783,1.0200070573204478,3203,3.203,2.5,1.1947814412051083,3716.4477867496994
ag,50,2.217254299310026,1.471988359747534,2217.254299310026,2300,2297,4597,0.9652826727514262,4735,4.735,2.5,1.5701509711088326,4972.141748972091
ag,50,1.6549045244527998,1.0661411188847192,1654.9045244527997,1626,1624,3250,1.0190298795891624,2255,2.255,2.5,0.8517367304267314,2643.3190788823435
ag,50,0.9726538233958407,0.6296161703926109,972.6538233958407,1001,999,2000,0.9736274508466874,777,0.777,2.5,0.8154692869099875,668.7956936309167
ag,50,1.2231712707026796,0.8444248153900753,1223.1712707026795,1307,1307,2614,0.9358617220372453,1294,1.294,2.5,0.8309801101412293,1098.1297666843523
ag,50,0.6260557485437095,0.41087114113706147,626.0557485437095,630,629,1259,0.9953191550774395,330,0.33,2.5,0.4462702775527395,380.4373188307058
ag,50,1.668022049235031,1.0460553220789413,1668.022049235031,1655,1654,3309,1.008477659755158,2402,2.402,2.5,0.8370152786465019,2667.8262729987364
ag,50,0.6872289639433833,0.45904069179878804,687.2289639433833,661,661,1322,1.03968073213825,373,0.373,2.5,0.46338889226337404,236.41499414894247
